side,rank,re_neff,im_neff,tm_fraction,guided
2,246,-0.0004992,8.0240e+00,0.1477,0
2,247,-0.0018933,8.0378e+00,0.1261,0
2,248,0.0101582,8.0438e+00,0.1649,0
2,249,-0.0011265,8.0588e+00,0.1854,0
2,250,-0.0000482,8.0728e+00,0.1171,0
2,251,0.0021762,8.1114e+00,0.3155,0
2,252,-0.0071594,8.1192e+00,0.2815,0
2,253,0.0103573,8.1207e+00,0.2821,0
2,254,0.0034574,8.1529e+00,0.2801,0
2,255,0.0004942,8.1592e+00,0.2825,0
2,256,-0.0012597,8.1839e+00,0.2766,0
2,257,0.0037735,8.1840e+00,0.2812,0
2,258,0.0001909,8.2373e+00,0.2364,0
2,259,0.0025023,8.2505e+00,0.1725,0
2,260,-0.0008189,8.2599e+00,0.1566,0
2,261,0.0022377,8.2864e+00,0.2337,0
2,262,-0.0463259,8.2876e+00,0.2593,0
2,263,0.0492960,8.2914e+00,0.2586,0
2,264,0.0015962,8.3289e+00,0.2595,0
2,265,0.0018649,8.3490e+00,0.2764,0
2,266,-0.0194680,8.3733e+00,0.2605,0
2,267,0.0024412,8.3776e+00,0.2215,0
2,268,0.0218841,8.3831e+00,0.2352,0
2,269,0.0061551,8.4172e+00,0.2443,0
2,270,-0.0044314,8.4182e+00,0.2473,0
2,271,0.0025812,8.4451e+00,0.2317,0
2,272,0.0017997,8.4542e+00,0.3944,0
2,273,-0.0037467,8.4576e+00,0.2959,0
2,274,-0.0014859,8.4668e+00,0.2653,0
2,275,0.0080716,8.4692e+00,0.2256,0
2,276,-0.0532378,8.4706e+00,0.2034,0
2,277,0.0749978,8.4820e+00,0.2070,0
2,278,-0.0013923,8.4976e+00,0.2620,0
2,279,0.0055735,8.5084e+00,0.2072,0
2,280,0.0086836,8.6029e+00,0.1576,0
2,281,-0.0042283,8.6094e+00,0.1104,0
2,282,0.0005812,8.6366e+00,0.2689,0
2,283,0.0286204,8.6617e+00,0.2570,0
2,284,-0.0348625,8.6670e+00,0.2449,0
2,285,0.0001277,8.6920e+00,0.1703,0
2,286,-0.0002679,8.6946e+00,0.1502,0
2,287,-0.0014764,8.7124e+00,0.2381,0
2,288,0.0010280,8.7395e+00,0.2563,0
2,289,0.0084386,8.7517e+00,0.3473,0
2,290,-0.0025939,8.7535e+00,0.3547,0
2,291,-0.0553188,8.7560e+00,0.2065,0
2,292,0.1298093,8.7756e+00,0.2191,0
2,293,0.0139936,8.7857e+00,0.2339,0
2,294,0.0014189,8.7871e+00,0.2665,0
2,295,0.0056944,8.8029e+00,0.3740,0
2,296,0.0021854,8.8389e+00,0.2315,0
2,297,0.0210274,8.8494e+00,0.2288,0
2,298,-0.0099165,8.8515e+00,0.2269,0
2,299,0.0017815,8.8787e+00,0.1881,0
