theta_deg,isolated,embedded_0,embedded_1,embedded_2,embedded_3
-24.65,0.792646,1.03669,1.00621,0.936328,0.754236
-24.6,0.794021,1.03836,1.00654,0.937386,0.754815
-24.55,0.795392,1.04003,1.00688,0.938443,0.75539
-24.5,0.796759,1.04169,1.00721,0.939499,0.75596
-24.45,0.798122,1.04334,1.00754,0.940555,0.756526
-24.4,0.799481,1.045,1.00788,0.941611,0.757088
-24.35,0.800836,1.04664,1.00821,0.942667,0.757646
-24.3,0.802187,1.04828,1.00855,0.943722,0.7582
-24.25,0.803533,1.04992,1.00888,0.944777,0.75875
-24.2,0.804875,1.05154,1.00922,0.945832,0.759295
-24.15,0.806213,1.05317,1.00955,0.946886,0.759837
-24.1,0.807547,1.05478,1.00989,0.947941,0.760375
-24.05,0.808877,1.0564,1.01023,0.948996,0.760908
-24,0.810202,1.058,1.01057,0.95005,0.761438
-23.95,0.811523,1.0596,1.0109,0.951105,0.761964
-23.9,0.81284,1.0612,1.01124,0.95216,0.762486
-23.85,0.814152,1.06279,1.01158,0.953215,0.763004
-23.8,0.81546,1.06437,1.01192,0.95427,0.763519
-23.75,0.816763,1.06594,1.01226,0.955326,0.764029
-23.7,0.818062,1.06752,1.0126,0.956382,0.764536
-23.65,0.819356,1.06908,1.01294,0.957438,0.765039
-23.6,0.820646,1.07064,1.01328,0.958495,0.765538
-23.55,0.821931,1.07219,1.01362,0.959552,0.766034
-23.5,0.823212,1.07374,1.01396,0.96061,0.766526
-23.45,0.824488,1.07528,1.0143,0.961668,0.767014
-23.4,0.82576,1.07681,1.01464,0.962727,0.767499
-23.35,0.827027,1.07834,1.01498,0.963786,0.76798
-23.3,0.828289,1.07986,1.01533,0.964846,0.768457
-23.25,0.829547,1.08137,1.01567,0.965907,0.768931
-23.2,0.8308,1.08288,1.01601,0.966968,0.769402
-23.15,0.832048,1.08438,1.01636,0.968031,0.769868
-23.1,0.833292,1.08588,1.0167,0.969094,0.770332
-23.05,0.834531,1.08736,1.01705,0.970158,0.770792
-23,0.835765,1.08885,1.01739,0.971223,0.771248
-22.95,0.836994,1.09032,1.01774,0.972289,0.771701
-22.9,0.838219,1.09179,1.01808,0.973355,0.772151
-22.85,0.839438,1.09325,1.01843,0.974423,0.772597
-22.8,0.840653,1.09471,1.01878,0.975492,0.77304
-22.75,0.841863,1.09615,1.01912,0.976563,0.77348
-22.7,0.843068,1.0976,1.01947,0.977634,0.773916
-22.65,0.844268,1.09903,1.01982,0.978706,0.774349
-22.6,0.845463,1.10046,1.02017,0.97978,0.774779
-22.55,0.846654,1.10188,1.02051,0.980855,0.775205
-22.5,0.847839,1.10329,1.02086,0.981931,0.775629
-22.45,0.84902,1.1047,1.02121,0.983009,0.776048
-22.4,0.850195,1.1061,1.02156,0.984087,0.776465
-22.35,0.851366,1.10749,1.02191,0.985168,0.776879
-22.3,0.852531,1.10887,1.02226,0.986249,0.777289
-22.25,0.853691,1.11025,1.02261,0.987333,0.777696
-22.2,0.854847,1.11162,1.02296,0.988417,0.7781
-22.15,0.855997,1.11299,1.02331,0.989503,0.778501
-22.1,0.857143,1.11434,1.02367,0.990591,0.778899
-22.05,0.858283,1.11569,1.02402,0.99168,0.779293
-22,0.859418,1.11703,1.02437,0.992771,0.779685
-21.95,0.860548,1.11837,1.02472,0.993863,0.780073
-21.9,0.861673,1.11969,1.02507,0.994957,0.780459
-21.85,0.862793,1.12101,1.02543,0.996053,0.780841
-21.8,0.863908,1.12232,1.02578,0.99715,0.78122
-21.75,0.865017,1.12363,1.02613,0.998249,0.781597
-21.7,0.866122,1.12492,1.02649,0.99935,0.78197
-21.65,0.867221,1.12621,1.02684,1.00045,0.78234
-21.6,0.868315,1.12749,1.02719,1.00156,0.782707
-21.55,0.869404,1.12876,1.02755,1.00266,0.783071
-21.5,0.870488,1.13003,1.0279,1.00377,0.783432
-21.45,0.871567,1.13129,1.02825,1.00488,0.783791
-21.4,0.87264,1.13254,1.02861,1.00599,0.784146
-21.35,0.873708,1.13378,1.02896,1.0071,0.784498
-21.3,0.874771,1.13501,1.02932,1.00822,0.784847
-21.25,0.875829,1.13624,1.02967,1.00934,0.785194
-21.2,0.876881,1.13746,1.03003,1.01046,0.785537
-21.15,0.877929,1.13867,1.03038,1.01158,0.785878
-21.1,0.878971,1.13987,1.03074,1.0127,0.786215
-21.05,0.880008,1.14106,1.03109,1.01382,0.78655
-21,0.881039,1.14225,1.03145,1.01495,0.786882
-20.95,0.882066,1.14343,1.0318,1.01608,0.78721
-20.9,0.883087,1.1446,1.03216,1.01721,0.787536
-20.85,0.884102,1.14576,1.03251,1.01834,0.787859
-20.8,0.885113,1.14691,1.03287,1.01948,0.788179
-20.75,0.886118,1.14806,1.03322,1.02061,0.788497
-20.7,0.887118,1.14919,1.03358,1.02175,0.788811
-20.65,0.888113,1.15032,1.03393,1.02289,0.789122
-20.6,0.889102,1.15144,1.03429,1.02403,0.789431
-20.55,0.890087,1.15255,1.03464,1.02517,0.789737
-20.5,0.891066,1.15366,1.035,1.02632,0.790039
-20.45,0.892039,1.15475,1.03535,1.02747,0.790339
-20.4,0.893007,1.15584,1.0357,1.02862,0.790636
-20.35,0.89397,1.15692,1.03606,1.02977,0.790931
-20.3,0.894928,1.15799,1.03641,1.03092,0.791222
-20.25,0.895881,1.15905,1.03677,1.03208,0.791511
-20.2,0.896828,1.1601,1.03712,1.03323,0.791796
-20.15,0.89777,1.16114,1.03748,1.03439,0.792079
-20.1,0.898706,1.16218,1.03783,1.03555,0.792359
-20.05,0.899638,1.1632,1.03818,1.03672,0.792636
-20,0.900564,1.16422,1.03854,1.03788,0.79291
-19.95,0.901485,1.16523,1.03889,1.03905,0.793182
-19.9,0.9024,1.16623,1.03924,1.04022,0.79345
-19.85,0.90331,1.16722,1.03959,1.04139,0.793716
-19.8,0.904215,1.16821,1.03995,1.04256,0.793979
-19.75,0.905115,1.16918,1.0403,1.04373,0.794239
-19.7,0.906009,1.17015,1.04065,1.04491,0.794496
-19.65,0.906898,1.1711,1.041,1.04608,0.794751
-19.6,0.907782,1.17205,1.04135,1.04726,0.795002
-19.55,0.908661,1.17299,1.0417,1.04844,0.795251
-19.5,0.909534,1.17392,1.04205,1.04962,0.795497
-19.45,0.910402,1.17484,1.0424,1.05081,0.79574
-19.4,0.911265,1.17575,1.04275,1.05199,0.795981
-19.35,0.912123,1.17666,1.0431,1.05318,0.796218
-19.3,0.912975,1.17755,1.04345,1.05437,0.796453
-19.25,0.913822,1.17844,1.0438,1.05556,0.796685
-19.2,0.914664,1.17931,1.04415,1.05675,0.796914
-19.15,0.915501,1.18018,1.0445,1.05794,0.79714
-19.1,0.916332,1.18104,1.04484,1.05913,0.797363
-19.05,0.917159,1.18189,1.04519,1.06033,0.797584
-19,0.91798,1.18273,1.04554,1.06152,0.797802
-18.95,0.918796,1.18356,1.04588,1.06272,0.798017
-18.9,0.919606,1.18439,1.04623,1.06392,0.798229
-18.85,0.920412,1.1852,1.04657,1.06512,0.798439
-18.8,0.921212,1.186,1.04692,1.06632,0.798646
-18.75,0.922007,1.1868,1.04726,1.06752,0.79885
-18.7,0.922797,1.18759,1.04761,1.06873,0.799051
-18.65,0.923582,1.18836,1.04795,1.06993,0.799249
-18.6,0.924362,1.18913,1.04829,1.07113,0.799445
-18.55,0.925136,1.18989,1.04863,1.07234,0.799638
-18.5,0.925906,1.19064,1.04898,1.07355,0.799828
-18.45,0.92667,1.19138,1.04932,1.07476,0.800016
-18.4,0.927429,1.19211,1.04966,1.07596,0.800201
-18.35,0.928184,1.19284,1.05,1.07717,0.800383
-18.3,0.928933,1.19355,1.05034,1.07838,0.800562
-18.25,0.929677,1.19425,1.05068,1.07959,0.800739
-18.2,0.930416,1.19495,1.05101,1.0808,0.800913
-18.15,0.931149,1.19564,1.05135,1.08202,0.801085
-18.1,0.931878,1.19631,1.05169,1.08323,0.801253
-18.05,0.932602,1.19698,1.05203,1.08444,0.801419
-18,0.933321,1.19764,1.05236,1.08565,0.801583
-17.95,0.934034,1.19829,1.0527,1.08687,0.801744
-17.9,0.934743,1.19893,1.05303,1.08808,0.801902
-17.85,0.935447,1.19956,1.05337,1.08929,0.802058
-17.8,0.936146,1.20019,1.0537,1.09051,0.802211
-17.75,0.936839,1.2008,1.05403,1.09172,0.802361
-17.7,0.937528,1.2014,1.05436,1.09293,0.802509
-17.65,0.938212,1.202,1.0547,1.09415,0.802655
-17.6,0.938891,1.20259,1.05503,1.09536,0.802798
-17.55,0.939565,1.20316,1.05536,1.09657,0.802938
-17.5,0.940234,1.20373,1.05569,1.09778,0.803076
-17.45,0.940898,1.20429,1.05602,1.099,0.803212
-17.4,0.941558,1.20484,1.05635,1.10021,0.803345
-17.35,0.942212,1.20538,1.05667,1.10142,0.803476
-17.3,0.942862,1.20592,1.057,1.10263,0.803604
-17.25,0.943506,1.20644,1.05733,1.10384,0.80373
-17.2,0.944146,1.20695,1.05765,1.10505,0.803854
-17.15,0.944781,1.20746,1.05798,1.10626,0.803975
-17.1,0.945411,1.20796,1.0583,1.10746,0.804095
-17.05,0.946037,1.20844,1.05863,1.10867,0.804211
-17,0.946658,1.20892,1.05895,1.10988,0.804326
-16.95,0.947274,1.20939,1.05927,1.11108,0.804438
-16.9,0.947885,1.20986,1.0596,1.11229,0.804549
-16.85,0.948491,1.21031,1.05992,1.11349,0.804657
-16.8,0.949093,1.21075,1.06024,1.11469,0.804763
-16.75,0.94969,1.21119,1.06056,1.11589,0.804867
-16.7,0.950282,1.21161,1.06088,1.11709,0.804969
-16.65,0.95087,1.21203,1.0612,1.11828,0.805069
-16.6,0.951453,1.21244,1.06152,1.11948,0.805167
-16.55,0.952031,1.21284,1.06183,1.12067,0.805263
-16.5,0.952605,1.21323,1.06215,1.12186,0.805357
-16.45,0.953174,1.21362,1.06247,1.12305,0.805449
-16.4,0.953738,1.21399,1.06278,1.12424,0.805539
-16.35,0.954298,1.21436,1.0631,1.12542,0.805628
-16.3,0.954853,1.21471,1.06341,1.12661,0.805715
-16.25,0.955404,1.21506,1.06373,1.12779,0.8058
-16.2,0.95595,1.2154,1.06404,1.12897,0.805884
-16.15,0.956492,1.21574,1.06435,1.13014,0.805966
-16.1,0.957029,1.21606,1.06467,1.13132,0.806046
-16.05,0.957562,1.21638,1.06498,1.13249,0.806125
-16,0.95809,1.21668,1.06529,1.13366,0.806202
-15.95,0.958614,1.21698,1.0656,1.13482,0.806278
-15.9,0.959133,1.21728,1.06591,1.13599,0.806353
-15.85,0.959648,1.21756,1.06622,1.13715,0.806426
-15.8,0.960158,1.21783,1.06653,1.13831,0.806498
-15.75,0.960664,1.2181,1.06684,1.13946,0.806569
-15.7,0.961166,1.21836,1.06714,1.14061,0.806639
-15.65,0.961663,1.21861,1.06745,1.14176,0.806707
-15.6,0.962156,1.21885,1.06776,1.1429,0.806775
-15.55,0.962645,1.21909,1.06806,1.14405,0.806841
-15.5,0.963129,1.21931,1.06837,1.14518,0.806907
-15.45,0.963609,1.21953,1.06867,1.14632,0.806971
-15.4,0.964085,1.21975,1.06898,1.14745,0.807035
-15.35,0.964556,1.21995,1.06928,1.14858,0.807099
-15.3,0.965024,1.22015,1.06958,1.1497,0.807161
-15.25,0.965487,1.22033,1.06989,1.15082,0.807223
-15.2,0.965946,1.22052,1.07019,1.15193,0.807284
-15.15,0.9664,1.22069,1.07049,1.15304,0.807345
-15.1,0.966851,1.22085,1.07079,1.15415,0.807405
-15.05,0.967297,1.22101,1.07109,1.15525,0.807465
-15,0.967739,1.22117,1.07139,1.15635,0.807525
-14.95,0.968177,1.22131,1.07169,1.15745,0.807585
-14.9,0.968611,1.22145,1.07199,1.15854,0.807644
-14.85,0.969041,1.22158,1.07229,1.15962,0.807704
-14.8,0.969467,1.2217,1.07259,1.1607,0.807763
-14.75,0.969889,1.22181,1.07289,1.16178,0.807822
-14.7,0.970306,1.22192,1.07319,1.16285,0.807882
-14.65,0.97072,1.22202,1.07349,1.16391,0.807942
-14.6,0.97113,1.22212,1.07378,1.16497,0.808002
-14.55,0.971536,1.22221,1.07408,1.16603,0.808063
-14.5,0.971937,1.22229,1.07438,1.16708,0.808124
-14.45,0.972335,1.22236,1.07467,1.16812,0.808185
-14.4,0.972729,1.22243,1.07497,1.16916,0.808248
-14.35,0.973119,1.22249,1.07527,1.1702,0.80831
-14.3,0.973506,1.22254,1.07556,1.17122,0.808374
-14.25,0.973888,1.22259,1.07586,1.17225,0.808439
-14.2,0.974266,1.22263,1.07615,1.17326,0.808505
-14.15,0.974641,1.22267,1.07644,1.17427,0.808571
-14.1,0.975012,1.2227,1.07674,1.17528,0.808639
-14.05,0.975379,1.22272,1.07703,1.17628,0.808708
-14,0.975743,1.22274,1.07733,1.17727,0.808779
-13.95,0.976102,1.22275,1.07762,1.17826,0.808851
-13.9,0.976458,1.22275,1.07791,1.17924,0.808924
-13.85,0.97681,1.22275,1.07821,1.18022,0.808999
-13.8,0.977159,1.22274,1.0785,1.18118,0.809076
-13.75,0.977504,1.22273,1.07879,1.18215,0.809154
-13.7,0.977845,1.22271,1.07908,1.1831,0.809235
-13.65,0.978182,1.22268,1.07938,1.18405,0.809317
-13.6,0.978516,1.22265,1.07967,1.18499,0.809402
-13.55,0.978847,1.22262,1.07996,1.18593,0.809489
-13.5,0.979174,1.22257,1.08025,1.18685,0.809578
-13.45,0.979497,1.22253,1.08055,1.18778,0.809669
-13.4,0.979817,1.22248,1.08084,1.18869,0.809763
-13.35,0.980133,1.22242,1.08113,1.1896,0.809859
-13.3,0.980446,1.22235,1.08142,1.1905,0.809958
-13.25,0.980755,1.22229,1.08171,1.19139,0.81006
-13.2,0.981061,1.22221,1.082,1.19228,0.810165
-13.15,0.981363,1.22213,1.08229,1.19316,0.810273
-13.1,0.981662,1.22205,1.08259,1.19403,0.810384
-13.05,0.981958,1.22196,1.08288,1.19489,0.810498
-13,0.98225,1.22187,1.08317,1.19575,0.810616
-12.95,0.982539,1.22177,1.08346,1.19659,0.810737
-12.9,0.982825,1.22167,1.08375,1.19743,0.810861
-12.85,0.983107,1.22156,1.08404,1.19827,0.810989
-12.8,0.983386,1.22145,1.08434,1.19909,0.811121
-12.75,0.983662,1.22133,1.08463,1.19991,0.811257
-12.7,0.983934,1.22121,1.08492,1.20072,0.811396
-12.65,0.984204,1.22109,1.08521,1.20152,0.81154
-12.6,0.98447,1.22096,1.0855,1.20231,0.811688
-12.55,0.984733,1.22082,1.08579,1.2031,0.81184
-12.5,0.984992,1.22068,1.08609,1.20388,0.811996
-12.45,0.985249,1.22054,1.08638,1.20464,0.812157
-12.4,0.985503,1.2204,1.08667,1.2054,0.812323
-12.35,0.985753,1.22025,1.08696,1.20616,0.812493
-12.3,0.986,1.22009,1.08726,1.2069,0.812668
-12.25,0.986245,1.21993,1.08755,1.20764,0.812848
-12.2,0.986486,1.21977,1.08784,1.20836,0.813033
-12.15,0.986724,1.21961,1.08813,1.20908,0.813224
-12.1,0.986959,1.21944,1.08843,1.20979,0.813419
-12.05,0.987192,1.21926,1.08872,1.21049,0.81362
-12,0.987421,1.21909,1.08902,1.21118,0.813826
-11.95,0.987647,1.21891,1.08931,1.21187,0.814038
-11.9,0.987871,1.21872,1.0896,1.21254,0.814256
-11.85,0.988091,1.21854,1.0899,1.21321,0.814479
-11.8,0.988309,1.21835,1.09019,1.21386,0.814709
-11.75,0.988524,1.21815,1.09049,1.21451,0.814944
-11.7,0.988736,1.21796,1.09078,1.21515,0.815186
-11.65,0.988945,1.21776,1.09108,1.21578,0.815434
-11.6,0.989152,1.21756,1.09138,1.2164,0.815688
-11.55,0.989356,1.21735,1.09167,1.21701,0.815948
-11.5,0.989557,1.21714,1.09197,1.21762,0.816216
-11.45,0.989755,1.21693,1.09227,1.21821,0.816489
-11.4,0.98995,1.21672,1.09256,1.21879,0.81677
-11.35,0.990143,1.2165,1.09286,1.21937,0.817058
-11.3,0.990334,1.21628,1.09316,1.21994,0.817352
-11.25,0.990521,1.21606,1.09346,1.22049,0.817654
-11.2,0.990706,1.21583,1.09376,1.22104,0.817963
-11.15,0.990889,1.2156,1.09405,1.22158,0.818279
-11.1,0.991068,1.21537,1.09435,1.22211,0.818602
-11.05,0.991246,1.21514,1.09465,1.22263,0.818933
-11,0.99142,1.2149,1.09495,1.22314,0.819272
-10.95,0.991593,1.21467,1.09525,1.22364,0.819618
-10.9,0.991762,1.21443,1.09556,1.22413,0.819973
-10.85,0.99193,1.21419,1.09586,1.22461,0.820335
-10.8,0.992095,1.21394,1.09616,1.22508,0.820705
-10.75,0.992257,1.21369,1.09646,1.22554,0.821083
-10.7,0.992417,1.21345,1.09676,1.226,0.821469
-10.65,0.992575,1.21319,1.09707,1.22644,0.821864
-10.6,0.99273,1.21294,1.09737,1.22688,0.822267
-10.55,0.992883,1.21269,1.09768,1.2273,0.822679
-10.5,0.993034,1.21243,1.09798,1.22772,0.823099
-10.45,0.993182,1.21217,1.09829,1.22812,0.823528
-10.4,0.993328,1.21191,1.09859,1.22852,0.823966
-10.35,0.993472,1.21165,1.0989,1.22891,0.824412
-10.3,0.993613,1.21138,1.0992,1.22928,0.824867
-10.25,0.993753,1.21112,1.09951,1.22965,0.825332
-10.2,0.99389,1.21085,1.09982,1.23001,0.825805
-10.15,0.994025,1.21058,1.10013,1.23036,0.826288
-10.1,0.994158,1.21031,1.10043,1.2307,0.82678
-10.05,0.994288,1.21003,1.10074,1.23103,0.827281
-10,0.994417,1.20976,1.10105,1.23135,0.827792
-9.95,0.994543,1.20948,1.10136,1.23166,0.828312
-9.9,0.994668,1.2092,1.10167,1.23196,0.828842
-9.85,0.99479,1.20892,1.10199,1.23225,0.829381
-9.8,0.994911,1.20864,1.1023,1.23253,0.829931
-9.75,0.995029,1.20836,1.10261,1.2328,0.830489
-9.7,0.995145,1.20808,1.10292,1.23307,0.831058
-9.65,0.99526,1.20779,1.10324,1.23332,0.831637
-9.6,0.995372,1.2075,1.10355,1.23356,0.832226
-9.55,0.995483,1.20721,1.10386,1.2338,0.832825
-9.5,0.995592,1.20692,1.10418,1.23402,0.833433
-9.45,0.995698,1.20663,1.1045,1.23424,0.834053
-9.4,0.995803,1.20634,1.10481,1.23445,0.834682
-9.35,0.995906,1.20605,1.10513,1.23464,0.835322
-9.3,0.996008,1.20575,1.10545,1.23483,0.835971
-9.25,0.996107,1.20545,1.10576,1.23501,0.836632
-9.2,0.996205,1.20515,1.10608,1.23518,0.837303
-9.15,0.996301,1.20485,1.1064,1.23534,0.837984
-9.1,0.996395,1.20455,1.10672,1.23549,0.838676
-9.05,0.996487,1.20425,1.10704,1.23563,0.839378
-9,0.996578,1.20395,1.10736,1.23577,0.840091
-8.95,0.996667,1.20364,1.10768,1.23589,0.840815
-8.9,0.996754,1.20333,1.10801,1.236,0.84155
-8.85,0.99684,1.20303,1.10833,1.23611,0.842295
-8.8,0.996924,1.20272,1.10865,1.23621,0.843051
-8.75,0.997007,1.20241,1.10898,1.2363,0.843817
-8.7,0.997088,1.20209,1.1093,1.23637,0.844595
-8.65,0.997167,1.20178,1.10962,1.23644,0.845384
-8.6,0.997245,1.20146,1.10995,1.23651,0.846183
-8.55,0.997321,1.20115,1.11028,1.23656,0.846993
-8.5,0.997396,1.20083,1.1106,1.2366,0.847814
-8.45,0.997469,1.20051,1.11093,1.23664,0.848646
-8.4,0.997541,1.20019,1.11126,1.23666,0.84949
-8.35,0.997611,1.19987,1.11159,1.23668,0.850344
-8.3,0.99768,1.19954,1.11192,1.23669,0.851209
-8.25,0.997748,1.19922,1.11224,1.23669,0.852085
-8.2,0.997814,1.19889,1.11257,1.23668,0.852972
-8.15,0.997878,1.19856,1.11291,1.23667,0.85387
-8.1,0.997942,1.19823,1.11324,1.23664,0.854779
-8.05,0.998004,1.1979,1.11357,1.23661,0.855699
-8,0.998064,1.19757,1.1139,1.23657,0.85663
-7.95,0.998124,1.19724,1.11423,1.23652,0.857572
-7.9,0.998182,1.1969,1.11457,1.23647,0.858525
-7.85,0.998239,1.19656,1.1149,1.2364,0.859489
-7.8,0.998294,1.19622,1.11524,1.23633,0.860464
-7.75,0.998349,1.19588,1.11557,1.23625,0.861449
-7.7,0.998402,1.19554,1.11591,1.23616,0.862446
-7.65,0.998454,1.19519,1.11625,1.23606,0.863454
-7.6,0.998504,1.19485,1.11658,1.23596,0.864472
-7.55,0.998554,1.1945,1.11692,1.23585,0.865502
-7.5,0.998602,1.19415,1.11726,1.23573,0.866542
-7.45,0.998649,1.19379,1.1176,1.2356,0.867593
-7.4,0.998696,1.19344,1.11794,1.23547,0.868654
-7.35,0.998741,1.19308,1.11828,1.23533,0.869726
-7.3,0.998785,1.19272,1.11862,1.23518,0.870809
-7.25,0.998827,1.19236,1.11896,1.23502,0.871903
-7.2,0.998869,1.192,1.1193,1.23486,0.873007
-7.15,0.99891,1.19163,1.11965,1.23469,0.874122
-7.1,0.99895,1.19127,1.11999,1.23451,0.875247
-7.05,0.998989,1.1909,1.12033,1.23433,0.876383
-7,0.999026,1.19052,1.12068,1.23413,0.877529
-6.95,0.999063,1.19015,1.12102,1.23394,0.878685
-6.9,0.999099,1.18977,1.12137,1.23373,0.879851
-6.85,0.999134,1.18939,1.12171,1.23352,0.881028
-6.8,0.999168,1.18901,1.12206,1.2333,0.882215
-6.75,0.999201,1.18862,1.12241,1.23308,0.883412
-6.7,0.999233,1.18823,1.12275,1.23285,0.884618
-6.65,0.999264,1.18784,1.1231,1.23261,0.885835
-6.6,0.999295,1.18745,1.12345,1.23236,0.887062
-6.55,0.999324,1.18705,1.1238,1.23212,0.888298
-6.5,0.999353,1.18665,1.12415,1.23186,0.889544
-6.45,0.999381,1.18625,1.1245,1.2316,0.890799
-6.4,0.999408,1.18585,1.12485,1.23133,0.892064
-6.35,0.999434,1.18544,1.1252,1.23105,0.893339
-6.3,0.99946,1.18502,1.12556,1.23078,0.894623
-6.25,0.999484,1.18461,1.12591,1.23049,0.895916
-6.2,0.999508,1.18419,1.12626,1.2302,0.897218
-6.15,0.999532,1.18377,1.12662,1.2299,0.898529
-6.1,0.999554,1.18334,1.12697,1.2296,0.899849
-6.05,0.999576,1.18291,1.12733,1.22929,0.901178
-6,0.999597,1.18248,1.12768,1.22898,0.902516
-5.95,0.999617,1.18204,1.12804,1.22866,0.903862
-5.9,0.999637,1.1816,1.1284,1.22834,0.905217
-5.85,0.999656,1.18116,1.12875,1.22801,0.90658
-5.8,0.999674,1.18071,1.12911,1.22767,0.907952
-5.75,0.999692,1.18026,1.12947,1.22734,0.909331
-5.7,0.999709,1.1798,1.12983,1.22699,0.910719
-5.65,0.999726,1.17934,1.13019,1.22665,0.912115
-5.6,0.999742,1.17888,1.13055,1.22629,0.913518
-5.55,0.999757,1.17841,1.13091,1.22594,0.91493
-5.5,0.999772,1.17794,1.13127,1.22557,0.916348
-5.45,0.999786,1.17746,1.13164,1.22521,0.917775
-5.4,0.999799,1.17698,1.132,1.22484,0.919208
-5.35,0.999812,1.17649,1.13236,1.22446,0.920649
-5.3,0.999825,1.176,1.13273,1.22408,0.922097
-5.25,0.999837,1.1755,1.13309,1.2237,0.923551
-5.2,0.999848,1.175,1.13346,1.22331,0.925013
-5.15,0.999859,1.17449,1.13382,1.22292,0.926481
-5.1,0.99987,1.17398,1.13419,1.22253,0.927956
-5.05,0.99988,1.17347,1.13456,1.22213,0.929437
-5,0.999889,1.17295,1.13493,1.22172,0.930924
-4.95,0.999898,1.17242,1.1353,1.22132,0.932418
-4.9,0.999907,1.17189,1.13567,1.22091,0.933917
-4.85,0.999915,1.17135,1.13603,1.2205,0.935422
-4.8,0.999923,1.17081,1.13641,1.22008,0.936933
-4.75,0.99993,1.17026,1.13678,1.21966,0.938449
-4.7,0.999937,1.16971,1.13715,1.21924,0.939971
-4.65,0.999943,1.16915,1.13752,1.21881,0.941497
-4.6,0.999949,1.16858,1.13789,1.21838,0.943029
-4.55,0.999955,1.16801,1.13827,1.21795,0.944566
-4.5,0.99996,1.16743,1.13864,1.21751,0.946107
-4.45,0.999965,1.16685,1.13902,1.21707,0.947653
-4.4,0.99997,1.16626,1.13939,1.21663,0.949204
-4.35,0.999974,1.16567,1.13977,1.21619,0.950759
-4.3,0.999978,1.16506,1.14015,1.21574,0.952317
-4.25,0.999981,1.16446,1.14053,1.2153,0.95388
-4.2,0.999985,1.16384,1.1409,1.21485,0.955447
-4.15,0.999987,1.16322,1.14128,1.21439,0.957017
-4.1,0.99999,1.16259,1.14166,1.21394,0.95859
-4.05,0.999992,1.16196,1.14205,1.21348,0.960167
-4,0.999994,1.16132,1.14243,1.21302,0.961747
-3.95,0.999996,1.16067,1.14281,1.21256,0.96333
-3.9,0.999997,1.16002,1.14319,1.21209,0.964916
-3.85,0.999998,1.15935,1.14358,1.21163,0.966504
-3.8,0.999999,1.15869,1.14396,1.21116,0.968095
-3.75,1,1.15801,1.14435,1.21069,0.969688
-3.7,1,1.15733,1.14473,1.21022,0.971283
-3.65,1,1.15664,1.14512,1.20974,0.97288
-3.6,1,1.15594,1.14551,1.20927,0.974479
-3.55,0.999999,1.15524,1.1459,1.20879,0.97608
-3.5,0.999999,1.15452,1.14629,1.20831,0.977682
-3.45,0.999998,1.1538,1.14668,1.20783,0.979285
-3.4,0.999997,1.15308,1.14707,1.20735,0.980889
-3.35,0.999995,1.15234,1.14746,1.20687,0.982495
-3.3,0.999994,1.1516,1.14785,1.20639,0.984101
-3.25,0.999992,1.15085,1.14824,1.2059,0.985708
-3.2,0.99999,1.15009,1.14864,1.20542,0.987315
-3.15,0.999988,1.14933,1.14903,1.20493,0.988922
-3.1,0.999986,1.14855,1.14943,1.20445,0.99053
-3.05,0.999983,1.14777,1.14983,1.20396,0.992137
-3,0.999981,1.14698,1.15022,1.20347,0.993744
-2.95,0.999978,1.14618,1.15062,1.20298,0.995351
-2.9,0.999975,1.14538,1.15102,1.20249,0.996958
-2.85,0.999972,1.14457,1.15142,1.202,0.998563
-2.8,0.999969,1.14374,1.15182,1.20151,1.00017
-2.75,0.999965,1.14291,1.15223,1.20101,1.00177
-2.7,0.999962,1.14207,1.15263,1.20052,1.00337
-2.65,0.999958,1.14123,1.15303,1.20003,1.00497
-2.6,0.999954,1.14037,1.15344,1.19953,1.00657
-2.55,0.99995,1.13951,1.15385,1.19904,1.00817
-2.5,0.999946,1.13863,1.15425,1.19854,1.00977
-2.45,0.999942,1.13775,1.15466,1.19805,1.01136
-2.4,0.999937,1.13686,1.15507,1.19755,1.01295
-2.35,0.999933,1.13596,1.15548,1.19706,1.01454
-2.3,0.999928,1.13506,1.15589,1.19656,1.01613
-2.25,0.999924,1.13414,1.1563,1.19607,1.01771
